Project,FileName,ASMRV,EILC,HCL,LRA,MMM,NCOE,NHE,NSL,NURP,PEO,TMC,TMS,UNMD,UNMI,UP,Changed,PrevFixing,CodeChurn,LOC
rocksdb-v6.1.1,java/rocksjni/rocksdb_exception_test.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,96,69
rocksdb-v6.1.1,java/rocksjni/table_filter_jnicallback.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,62,54
rocksdb-v6.1.1,java/rocksjni/wal_filter.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,20
rocksdb-v6.1.1,java/rocksjni/rocks_callback_object.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,49,28
rocksdb-v6.1.1,java/rocksjni/compaction_options_fifo.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,167,69
rocksdb-v6.1.1,java/rocksjni/transaction_db.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,779,412
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/BloomFilter.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,34,72
rocksdb-v6.1.1,java/rocksjni/compaction_job_stats.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,361,332
rocksdb-v6.1.1,java/rocksjni/restorejni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,524,37
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/ColumnFamilyHandle.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,123,103
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/WriteBatch.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,419,349
rocksdb-v6.1.1,java/rocksjni/env.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,358,214
rocksdb-v6.1.1,java/rocksjni/cassandra_compactionfilterjni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,20
rocksdb-v6.1.1,java/rocksjni/lru_cache.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,67,39
rocksdb-v6.1.1,java/rocksjni/slice.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,798,315
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/HashSkipListMemTableConfig.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,17,94
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/FlushOptions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,73,81
rocksdb-v6.1.1,java/rocksjni/backupenginejni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,409,234
rocksdb-v6.1.1,java/rocksjni/table_filter.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,25,22
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/WBWIRocksIterator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,4,111,167
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/Comparator.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,34,28
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/CompactionJobInfo.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,159,138
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/CompactionJobStats.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,295,263
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/DBOptions.java,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,15,1303,1168
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/OptionsUtil.java,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,142,132
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/RocksCallbackObject.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,50,43
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/BackupableDBOptions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,348,431
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/TransactionLogIterator.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,24,100
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/BlockBasedTableConfig.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,9,1293,898
rocksdb-v6.1.1,java/rocksjni/options_util.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,172,121
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/TransactionDB.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,406,350
rocksdb-v6.1.1,java/rocksjni/cassandra_value_operator.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,101,43
rocksdb-v6.1.1,java/rocksjni/compaction_job_info.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,222,200
rocksdb-v6.1.1,java/src/test/java/org/rocksdb/RocksDBExceptionTest.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,121,104
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/Statistics.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,161,132
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/AbstractTraceWriter.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,70,62
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/PersistentCache.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,26,21
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/OptimisticTransactionOptions.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,53,46
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/HashLinkedListMemTableConfig.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,21,158
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/CompactionOptionsFIFO.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,185,78
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/RocksMemEnv.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,75,34
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/Snapshot.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,38,35
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/CompactRangeOptions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,301,210
rocksdb-v6.1.1,java/rocksjni/sst_file_manager.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,366,210
rocksdb-v6.1.1,java/rocksjni/transaction_notifier.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,50,38
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/VectorMemTableConfig.java,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,9,39
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/Transaction.java,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1962,1771
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/WriteBatchWithIndex.java,0,2,0,0,0,0,0,0,0,0,0,0,0,13,0,0,12,594,291
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/SstFileManager.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,251,230
rocksdb-v6.1.1,java/rocksjni/compaction_options.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,116,105
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/RestoreOptions.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,41,29
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/CassandraValueMergeOperator.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,47,20
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/ReadOptions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,684,582
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/ThreadStatus.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,224,203
rocksdb-v6.1.1,java/rocksjni/comparatorjnicallback.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,700,288
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/SstFileWriter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,285,229
rocksdb-v6.1.1,java/rocksjni/filter.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,144,38
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/RocksEnv.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,122,28
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/RocksDB.java,0,4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,22,6006,3937
rocksdb-v6.1.1,java/rocksjni/columnfamilyhandle.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,118,66
rocksdb-v6.1.1,java/rocksjni/writebatchhandlerjnicallback.h,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,112,79
rocksdb-v6.1.1,java/rocksjni/backupablejni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1033,309
rocksdb-v6.1.1,java/rocksjni/memtablejni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,189,84
rocksdb-v6.1.1,java/rocksjni/compaction_options_universal.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,297,175
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/RateLimiter.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,277,212
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/AbstractWalFilter.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,49,43
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/TtlDB.java,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,171,230
rocksdb-v6.1.1,java/rocksjni/rocksjni.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,9322,2739
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/AbstractCompactionFilter.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,85,52
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/ComparatorOptions.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,16,47
rocksdb-v6.1.1,java/rocksjni/ttl.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,675,182
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/AbstractTransactionNotifier.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,54,46
rocksdb-v6.1.1,java/src/test/java/org/rocksdb/NativeComparatorWrapperTest.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,92,76
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/LRUCache.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,88,75
rocksdb-v6.1.1,java/rocksjni/jnicallback.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,53,45
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/Slice.java,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,86,123
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/TransactionOptions.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,195,173
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/CompactionOptionsUniversal.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,283,254
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/Checkpoint.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,36,58
rocksdb-v6.1.1,java/rocksjni/loggerjnicallback.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,770,255
rocksdb-v6.1.1,java/rocksjni/transaction_log.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,130,69
rocksdb-v6.1.1,java/rocksjni/trace_writer.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,20
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/RocksIterator.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,59
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/TimedEnv.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,30,26
rocksdb-v6.1.1,java/rocksjni/transaction_options.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,259,162
rocksdb-v6.1.1,java/rocksjni/write_batch_test.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,296,181
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/Options.java,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1912,1843
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/AbstractCompactionFilterFactory.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,77,66
rocksdb-v6.1.1,java/rocksjni/optimistic_transaction_db.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,480,247
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/BackupEngine.java,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,345,234
rocksdb-v6.1.1,java/rocksjni/options.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,15484,6172
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/ClockCache.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,65,53
rocksdb-v6.1.1,java/rocksjni/memory_util.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,102,87
rocksdb-v6.1.1,java/rocksjni/optimistic_transaction_options.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,87,65
rocksdb-v6.1.1,java/rocksjni/transaction_db_options.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,206,142
rocksdb-v6.1.1,java/rocksjni/write_buffer_manager.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,38,33
rocksdb-v6.1.1,java/rocksjni/compaction_filter.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,42,24
rocksdb-v6.1.1,java/rocksjni/native_comparator_wrapper_test.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,34
rocksdb-v6.1.1,java/src/test/java/org/rocksdb/WriteBatchTest.java,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,701,392
rocksdb-v6.1.1,java/rocksjni/wal_filter_jnicallback.cc,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,144,122
rocksdb-v6.1.1,java/src/main/java/org/rocksdb/UInt64AddOperator.java,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,19,16
